imdb_id,actor,director,crew_id,name,born_year,death_year,profession,known_for
tt1285241,Kunal Kapoor,nm1027719,nm1027719,Farhan Akhtar,1974,\N,producer|actor|writer,tt2356180|tt0461936|tt0292490|tt1562872
tt1285241,Om Puri,nm1027719,nm1027719,Farhan Akhtar,1974,\N,producer|actor|writer,tt2356180|tt0461936|tt0292490|tt1562872
tt1285241,Nawab Shah,nm1027719,nm1027719,Farhan Akhtar,1974,\N,producer|actor|writer,tt2356180|tt0461936|tt0292490|tt1562872
tt1285241,Alyy Khan,nm1027719,nm1027719,Farhan Akhtar,1974,\N,producer|actor|writer,tt2356180|tt0461936|tt0292490|tt1562872
tt1285241,Sahil Shroff,nm1027719,nm1027719,Farhan Akhtar,1974,\N,producer|actor|writer,tt2356180|tt0461936|tt0292490|tt1562872
tt1285241,Florian Lukas,nm1027719,nm1027719,Farhan Akhtar,1974,\N,producer|actor|writer,tt2356180|tt0461936|tt0292490|tt1562872
tt1285241,Leonard Benhaus,nm1027719,nm1027719,Farhan Akhtar,1974,\N,producer|actor|writer,tt2356180|tt0461936|tt0292490|tt1562872
tt1285241,Hrithik Roshan,nm1027719,nm1027719,Farhan Akhtar,1974,\N,producer|actor|writer,tt2356180|tt0461936|tt0292490|tt1562872
tt1285241,Andreas Adam,nm1027719,nm1027719,Farhan Akhtar,1974,\N,producer|actor|writer,tt2356180|tt0461936|tt0292490|tt1562872
tt1285241,Marco Ammer,nm1027719,nm1027719,Farhan Akhtar,1974,\N,producer|actor|writer,tt2356180|tt0461936|tt0292490|tt1562872
tt1612573,Tanushree Dutta,nm3830958,nm3830958,Rajesh Ranshinge,\N,\N,director|writer,tt1943898|tt3919008|tt0401916|tt1612573
tt1612573,Udita Goswami,nm3830958,nm3830958,Rajesh Ranshinge,\N,\N,director|writer,tt1943898|tt3919008|tt0401916|tt1612573
tt1612573,Shaad Randhawa,nm3830958,nm3830958,Rajesh Ranshinge,\N,\N,director|writer,tt1943898|tt3919008|tt0401916|tt1612573
tt1612573,Sachin Khedekar,nm3830958,nm3830958,Rajesh Ranshinge,\N,\N,director|writer,tt1943898|tt3919008|tt0401916|tt1612573
tt1612573,Ashwini Kalsekar,nm3830958,nm3830958,Rajesh Ranshinge,\N,\N,director|writer,tt1943898|tt3919008|tt0401916|tt1612573
tt1612573,Arif Zakaria,nm3830958,nm3830958,Rajesh Ranshinge,\N,\N,director|writer,tt1943898|tt3919008|tt0401916|tt1612573
tt1612573,Murli Sharma,nm3830958,nm3830958,Rajesh Ranshinge,\N,\N,director|writer,tt1943898|tt3919008|tt0401916|tt1612573
tt1612573,Nishigandha Wad,nm3830958,nm3830958,Rajesh Ranshinge,\N,\N,director|writer,tt1943898|tt3919008|tt0401916|tt1612573
tt1191130,Sunny Deol,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Irrfan Khan,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Isha Koppikar,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Konkona Sen Sharma,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Sanjay Singh,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Deepal Shaw,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Aryan Vaid,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Ashok Samarth,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Ali Haji,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Parikshat Sahni,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Vijay Patkar,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Kamlesh Sawant,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Arvind Vaidya,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1191130,Shilpi Sharma,nm0665548,nm0665548,Neeraj Pathak,\N,\N,writer|director|music_department,tt1372694|tt2150177|tt0119861|tt1191130
tt1437367,Master Shams,nm1011407,nm1011407,Irfan Kamal,\N,\N,actor|music_department|writer,tt1437367|tt1029231|tt9179426|tt1188982
tt1437367,Master Salman,nm1011407,nm1011407,Irfan Kamal,\N,\N,actor|music_department|writer,tt1437367|tt1029231|tt9179426|tt1188982
tt1437367,Master Jaffer,nm1011407,nm1011407,Irfan Kamal,\N,\N,actor|music_department|writer,tt1437367|tt1029231|tt9179426|tt1188982
tt1437367,Master Fayaaz,nm1011407,nm1011407,Irfan Kamal,\N,\N,actor|music_department|writer,tt1437367|tt1029231|tt9179426|tt1188982
tt1437367,Baby Almas,nm1011407,nm1011407,Irfan Kamal,\N,\N,actor|music_department|writer,tt1437367|tt1029231|tt9179426|tt1188982
tt1600439,Aditya Narayan,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1600439,Shweta Agarwal,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1600439,Shubh Joshi,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1600439,Natasha Sinha,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1600439,Murli Sharma,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1600439,Nishigandha Wad,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1600439,Manoj Verma,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1600439,Prithvi Zutshi,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1600439,Neha Bam,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1600439,Sunny Hinduja,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1600439,Rahul Dev,nm0080333,nm0080333,Vikram Bhatt,1969,\N,writer|director|producer,tt1301698|tt0190419|tt3848938|tt0307873
tt1465493,Arshad Warsi,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Dia Mirza,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Boman Irani,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Sandhya Mridul,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Zehra Naqvi,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Tinnu Anand,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Shernaz Patel,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Rituraj Singh,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Asawari Joshi,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Javed Sheikh,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Ifte Amed,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Aneesa Batt,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Ashwin Mushran,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1465493,Farhan Siddique,nm2031002,nm2031002,Kabeer Kaushik,\N,\N,director|writer,tt2339549|tt1465493|tt0477857|tt1266545
tt1397492,Boman Irani,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Minissha Lamba,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Sammir Dattani,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Ila Arun,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Ravi Kishan,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Sonali Kulkarni,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Rajit Kapoor,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Ravi Jhankal,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Yashpal Sharma,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Rajendra Gupta,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Rahul Singh,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Salim Ghouse,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Satish Sharma,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1397492,Lalit Tiwari,nm0070867,nm0070867,Shyam Benegal,1934,\N,director|writer|producer,tt0090202|tt0071145|tt0075747|tt0077783
tt1442583,Nana Patekar,nm1328817,nm1328817,Kabir Sadanand,\N,\N,actor|director|producer,tt3683702|tt0430480|tt1442583|tt8649832
tt1442583,Dimple Kapadia,nm1328817,nm1328817,Kabir Sadanand,\N,\N,actor|director|producer,tt3683702|tt0430480|tt1442583|tt8649832
tt1442583,Sunil Shetty,nm1328817,nm1328817,Kabir Sadanand,\N,\N,actor|director|producer,tt3683702|tt0430480|tt1442583|tt8649832
tt1442583,Vidya Malvade,nm1328817,nm1328817,Kabir Sadanand,\N,\N,actor|director|producer,tt3683702|tt0430480|tt1442583|tt8649832
tt1442583,Rehan Khan,nm1328817,nm1328817,Kabir Sadanand,\N,\N,actor|director|producer,tt3683702|tt0430480|tt1442583|tt8649832
tt1442583,Anjana Sukhani,nm1328817,nm1328817,Kabir Sadanand,\N,\N,actor|director|producer,tt3683702|tt0430480|tt1442583|tt8649832
tt1442583,Mohnish Bahl,nm1328817,nm1328817,Kabir Sadanand,\N,\N,actor|director|producer,tt3683702|tt0430480|tt1442583|tt8649832
tt1442583,Vrajesh Hirjee,nm1328817,nm1328817,Kabir Sadanand,\N,\N,actor|director|producer,tt3683702|tt0430480|tt1442583|tt8649832
tt1442583,Smita Jaykar,nm1328817,nm1328817,Kabir Sadanand,\N,\N,actor|director|producer,tt3683702|tt0430480|tt1442583|tt8649832
tt1194232,Priyanka Chopra,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Akshay Kumar,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Jacqueline Fernandez,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Riteish Deshmukh,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Karan Johar,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Sajid Khan,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Amrita Rao,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Milap Zaveri,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Farah Khan,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Satish Shah,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Sonal Sehgal,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Supriya Pilgaonkar,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Gitanjali Rao,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1194232,Ruslaan Mumtaz,nm1179457,nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
tt1183944,Rekha,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Hema Malini,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Javed Sheikh,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Avtar Gill,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Rakhee Tandon,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Navni Parihar,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Rekha Rao,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Vipinn O.,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Veena Barua,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Ranjan Koshal,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Deep Dhillon,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Rishi Kapoor,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Ahmed Khan,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1183944,Shakeel Khan,nm0438029,nm0438029,Raj Kanwar,1961,2012,director|writer|producer,tt0444840|tt0272062|tt0116690|tt0286724
tt1620620,Rahul Bose,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Chigusa Takaku,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Raima Sen,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Moushumi Chatterjee,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Paran Banerjee,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Kharaj Mukherjee,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Rudranil Ghosh,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Debranjan Nag,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Jagannath Guha,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Sagnik Chowdhury,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Sourodip Bhattacharya,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Ranu Bandhopadhyay,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Arindol Bagchi,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1620620,Khagendra Nath Das,nm0031967,nm0031967,Aparna Sen,1945,\N,actress|director|writer,tt0329393|tt0249866|tt0081968|tt1620620
tt1194236,Nana Patekar,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Shahid Kapoor,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Ayesha Takia,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Sushant Singh,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Saurabh Shukla,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Anjan Srivastav,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Kurush Deboo,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Sanatan Mody,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Shraddha Arya,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Kainaz Motivala,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Dwij Yadav,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Swini Khara,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1194236,Ali Haji,nm0880323,nm0880323,Milind Ukey,\N,\N,director|actor|writer,tt5065688|tt1127869|tt0824309|tt0488836
tt1612611,Sudeep,nm3085237,nm3085237,Milind Gadagkar,\N,\N,writer|director|soundtrack,tt1016177|tt1201557|tt1267500|tt1612611
tt1612611,Amruta Khanvilkar,nm3085237,nm3085237,Milind Gadagkar,\N,\N,writer|director|soundtrack,tt1016177|tt1201557|tt1267500|tt1612611
tt1612611,Ahsaas Channa,nm3085237,nm3085237,Milind Gadagkar,\N,\N,writer|director|soundtrack,tt1016177|tt1201557|tt1267500|tt1612611
tt1285245,Farooq Shaikh,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Nafisa Ali,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Aanaahad,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Sabyasachi Chakrabarty,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Shradha Das,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Sushant Singh,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Kelly Dorji,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Saurabh Shukla,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Mukesh Rishi,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Nirmal Pandey,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Shraddha Nigam,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1285245,Ashish Vidyarthi,nm3114227,nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
tt1425618,Rohit Roy,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1425618,Tanushree Dutta,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1425618,Neetu Chandra,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1425618,Mushtaq Khan,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1425618,Ravi Jhankal,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1425618,Nassar Abdulla,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1425618,Parul Shah,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1425618,Anupam Kher,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1608768,Sachin Khedekar,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Seema Biswas,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Ankush Chaudhari,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Satish Kaushik,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Siddarth Jadhav,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Shashank Shende,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Sameer Dharmadhikari,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Karan Patel,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Veena Jamkar,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Kashmira Shah,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Viineet Kumar,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Vinay Apte,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Nitin Jadhav,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1608768,Ganesh Yadav,nm0542498,nm0542498,Mahesh Manjrekar,1953,\N,actor|writer|director,tt0261545|tt1010048|tt0220832|tt0273884
tt1594964,Anuj Saxena,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1594964,Udita Goswami,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1594964,Tarina Patel,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1594964,Sameer Kochhar,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1594964,Rajesh Khattar,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1594964,Aditya Raj,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1594964,Sanjay Mishra,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1594964,Shweta Menon,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1594964,Gulshan Grover,nm0612730,nm0612730,Jag Mundhra,1948,2011,director|writer|editor,tt0110118|tt0119357|tt0095400|tt0280465
tt1573072,Akshay Kumar,nm1349318,nm1349318,Sajid Khan,1970,\N,writer|actor|director,tt1573072|tt2344678|tt1980986|tt3036740
tt1573072,Deepika Padukone,nm1349318,nm1349318,Sajid Khan,1970,\N,writer|actor|director,tt1573072|tt2344678|tt1980986|tt3036740
tt1573072,Riteish Deshmukh,nm1349318,nm1349318,Sajid Khan,1970,\N,writer|actor|director,tt1573072|tt2344678|tt1980986|tt3036740
